id_lokasi;waktu;suhu_minimum;suhu_maksimum;kelembapan_minimum;kelembapan_maksimum;kelembapan_udara;suhu_udara;cuaca;arah_angin;kecepatan_angin
5008409;18/12/2023 00:00;;;;;85;25;1;S;10
5008409;18/12/2023 03:00;;;;;65;30;1;S;10
5008409;18/12/2023 06:00;;;;;60;32;0;S;30
5008409;18/12/2023 09:00;;;;;60;31;3;S;30
5008409;18/12/2023 12:00;22;32;60;95;70;24;1;SW;20
5008409;18/12/2023 15:00;;;;;80;22;1;SW;10
5008409;18/12/2023 18:00;;;;;90;25;3;S;10
5008409;18/12/2023 21:00;;;;;95;22;4;NW;0
5008409;19/12/2023 00:00;;;;;75;25;3;SW;10
5008409;19/12/2023 03:00;;;;;60;30;1;SW;20
5008409;19/12/2023 06:00;;;;;60;33;3;SW;30
5008409;19/12/2023 09:00;;;;;65;29;0;SW;30
5008409;19/12/2023 12:00;23;33;60;90;85;26;0;SW;20
5008409;19/12/2023 15:00;;;;;90;23;1;SW;10
5008409;19/12/2023 18:00;;;;;85;24;1;SW;10
5008409;19/12/2023 21:00;;;;;85;24;3;SW;10
5008409;20/12/2023 00:00;;;;;75;26;1;SW;10
5008409;20/12/2023 03:00;;;;;55;30;1;SE;20
5008409;20/12/2023 06:00;;;;;55;31;1;E;20
5008409;20/12/2023 09:00;;;;;60;29;1;SE;10
5008409;20/12/2023 12:00;21;31;55;75;65;25;0;S;10
5008409;20/12/2023 15:00;;;;;65;23;0;S;10
5008409;20/12/2023 18:00;;;;;70;22;0;SW;10
5008409;20/12/2023 21:00;;;;;70;21;1;SW;10
5008409;21/12/2023 00:00;;;;;70;26;1;NW;0
5008409;21/12/2023 06:00;;;;;55;31;0;SW;10
5008409;21/12/2023 12:00;22;31;55;75;70;27;1;W;0
5008409;21/12/2023 18:00;;;;;75;22;3;NW;10
5008409;22/12/2023 00:00;;;;;80;26;1;N;0
5008409;22/12/2023 06:00;;;;;55;32;1;SW;10
5008409;22/12/2023 12:00;24;32;55;85;75;26;3;SW;0
5008409;22/12/2023 18:00;;;;;85;24;3;NW;0
5008409;23/12/2023 00:00;;;;;90;26;3;N;0
5008409;23/12/2023 06:00;;;;;55;33;0;S;10
5008409;23/12/2023 12:00;23;33;55;90;75;27;0;S;10
5008409;23/12/2023 18:00;;;;;80;23;0;NW;10
5008409;24/12/2023 00:00;;;;;80;26;1;N;0
5008409;24/12/2023 06:00;;;;;60;32;1;S;20
5008409;24/12/2023 12:00;24;32;60;85;75;27;1;S;0
5008409;24/12/2023 18:00;;;;;85;24;3;N;0
5008333;18/12/2023 00:00;;;;;95;19;0;S;10
5008333;18/12/2023 03:00;;;;;80;27;0;S;10
5008333;18/12/2023 06:00;;;;;65;30;0;S;30
5008333;18/12/2023 09:00;;;;;85;27;60;S;30
5008333;18/12/2023 12:00;16;30;65;95;80;23;1;SW;20
5008333;18/12/2023 15:00;;;;;90;21;1;SW;10
5008333;18/12/2023 18:00;;;;;95;19;1;S;10
5008333;18/12/2023 21:00;;;;;95;16;1;W;0
5008333;19/12/2023 00:00;;;;;85;22;0;SW;10
5008333;19/12/2023 03:00;;;;;70;27;0;SW;20
5008333;19/12/2023 06:00;;;;;55;31;3;SW;30
5008333;19/12/2023 09:00;;;;;60;27;1;SW;30
5008333;19/12/2023 12:00;20;31;55;90;80;23;1;SW;20
5008333;19/12/2023 15:00;;;;;85;22;0;SW;10
5008333;19/12/2023 18:00;;;;;90;20;0;SW;10
5008333;19/12/2023 21:00;;;;;90;20;1;SW;10
5008333;20/12/2023 00:00;;;;;80;23;1;SW;10
5008333;20/12/2023 03:00;;;;;60;28;1;SE;20
5008333;20/12/2023 06:00;;;;;50;30;0;E;30
5008333;20/12/2023 09:00;;;;;55;28;1;SE;10
5008333;20/12/2023 12:00;20;30;50;80;70;23;1;S;10
5008333;20/12/2023 15:00;;;;;75;21;0;S;10
5008333;20/12/2023 18:00;;;;;80;21;1;SW;10
5008333;20/12/2023 21:00;;;;;80;20;1;SW;10
5008333;21/12/2023 00:00;;;;;80;23;1;N;0
5008333;21/12/2023 06:00;;;;;55;31;0;S;10
5008333;21/12/2023 12:00;21;31;55;90;75;24;1;S;10
5008333;21/12/2023 18:00;;;;;90;21;1;NW;0
5008333;22/12/2023 00:00;;;;;85;23;3;N;0
5008333;22/12/2023 06:00;;;;;50;30;0;SE;10
5008333;22/12/2023 12:00;22;30;50;95;80;25;3;S;10
5008333;22/12/2023 18:00;;;;;95;22;3;N;0
5008333;23/12/2023 00:00;;;;;90;24;3;S;10
5008333;23/12/2023 06:00;;;;;50;31;0;S;10
5008333;23/12/2023 12:00;22;31;50;90;75;24;0;S;10
5008333;23/12/2023 18:00;;;;;85;22;1;N;0
5008333;24/12/2023 00:00;;;;;85;24;1;S;0
5008333;24/12/2023 06:00;;;;;50;31;1;SE;10
5008333;24/12/2023 12:00;22;31;50;90;75;25;1;S;10
5008333;24/12/2023 18:00;;;;;90;22;3;N;0
5008386;18/12/2023 00:00;;;;;85;27;0;S;10
5008386;18/12/2023 03:00;;;;;60;32;0;S;10
5008386;18/12/2023 06:00;;;;;55;33;0;S;30
5008386;18/12/2023 09:00;;;;;60;32;3;S;30
5008386;18/12/2023 12:00;25;33;55;95;75;27;0;SW;20
5008386;18/12/2023 15:00;;;;;75;25;1;SW;10
5008386;18/12/2023 18:00;;;;;95;25;1;S;10
5008386;18/12/2023 21:00;;;;;95;25;1;S;20
5008386;19/12/2023 00:00;;;;;75;27;1;SW;10
5008386;19/12/2023 03:00;;;;;60;32;1;SW;20
5008386;19/12/2023 06:00;;;;;50;34;1;SW;30
5008386;19/12/2023 09:00;;;;;55;34;60;SW;30
5008386;19/12/2023 12:00;25;34;50;90;75;28;1;SW;20
5008386;19/12/2023 15:00;;;;;80;26;3;SW;10
5008386;19/12/2023 18:00;;;;;90;25;3;SW;10
5008386;19/12/2023 21:00;;;;;90;25;0;SW;10
5008386;20/12/2023 00:00;;;;;65;28;0;SW;10
5008386;20/12/2023 03:00;;;;;55;33;0;SE;20
5008386;20/12/2023 06:00;;;;;50;35;3;E;20
5008386;20/12/2023 09:00;;;;;40;34;3;SE;10
5008386;20/12/2023 12:00;25;35;40;65;55;28;1;S;10
5008386;20/12/2023 15:00;;;;;60;27;0;S;10
5008386;20/12/2023 18:00;;;;;60;26;1;SW;10
5008386;20/12/2023 21:00;;;;;65;25;0;SW;10
5008386;21/12/2023 00:00;;;;;65;28;0;S;20
5008386;21/12/2023 06:00;;;;;35;36;0;SE;10
5008386;21/12/2023 12:00;26;36;35;70;65;29;0;N;0
5008386;21/12/2023 18:00;;;;;70;26;1;S;10
5008386;22/12/2023 00:00;;;;;65;28;3;S;10
5008386;22/12/2023 06:00;;;;;50;34;1;NE;10
5008386;22/12/2023 12:00;26;34;50;85;75;28;60;N;10
5008386;22/12/2023 18:00;;;;;85;26;60;S;10
5008386;23/12/2023 00:00;;;;;70;28;1;S;20
5008386;23/12/2023 06:00;;;;;50;35;60;N;0
5008386;23/12/2023 12:00;26;35;50;80;80;28;1;W;10
5008386;23/12/2023 18:00;;;;;80;26;3;SW;10
5008386;24/12/2023 00:00;;;;;75;28;1;S;10
5008386;24/12/2023 06:00;;;;;45;36;60;N;0
5008386;24/12/2023 12:00;25;36;45;85;85;28;0;NE;10
5008386;24/12/2023 18:00;;;;;80;25;3;SW;10
5008752;18/12/2023 00:00;;;;;80;25;0;S;10
5008752;18/12/2023 03:00;;;;;60;30;0;S;10
5008752;18/12/2023 06:00;;;;;55;31;0;S;30
5008752;18/12/2023 09:00;;;;;65;30;0;S;30
5008752;18/12/2023 12:00;21;31;55;95;70;25;0;SW;20
5008752;18/12/2023 15:00;;;;;80;23;1;SW;10
5008752;18/12/2023 18:00;;;;;95;22;1;S;10
5008752;18/12/2023 21:00;;;;;95;21;1;N;0
5008752;19/12/2023 00:00;;;;;75;25;1;SW;10
5008752;19/12/2023 03:00;;;;;60;30;0;SW;20
5008752;19/12/2023 06:00;;;;;55;31;1;SW;30
5008752;19/12/2023 09:00;;;;;60;29;0;SW;30
5008752;19/12/2023 12:00;23;31;55;90;80;25;1;SW;20
5008752;19/12/2023 15:00;;;;;85;23;1;SW;10
5008752;19/12/2023 18:00;;;;;90;23;1;SW;10
5008752;19/12/2023 21:00;;;;;90;23;1;SW;10
5008752;20/12/2023 00:00;;;;;70;26;1;SW;10
5008752;20/12/2023 03:00;;;;;50;31;1;SE;20
5008752;20/12/2023 06:00;;;;;50;31;1;S;20
5008752;20/12/2023 09:00;;;;;50;30;0;SE;10
5008752;20/12/2023 12:00;22;31;50;80;65;26;1;S;10
5008752;20/12/2023 15:00;;;;;65;25;0;S;10
5008752;20/12/2023 18:00;;;;;75;23;0;SW;10
5008752;20/12/2023 21:00;;;;;80;22;0;SW;10
5008752;21/12/2023 00:00;;;;;75;26;1;N;0
5008752;21/12/2023 06:00;;;;;55;31;0;S;20
5008752;21/12/2023 12:00;24;31;55;80;70;26;0;SE;10
5008752;21/12/2023 18:00;;;;;80;24;1;SW;0
5008752;22/12/2023 00:00;;;;;75;27;3;N;0
5008752;22/12/2023 06:00;;;;;60;31;3;S;10
5008752;22/12/2023 12:00;24;31;60;80;70;27;1;SE;10
5008752;22/12/2023 18:00;;;;;80;24;3;W;0
5008752;23/12/2023 00:00;;;;;75;27;3;S;10
5008752;23/12/2023 06:00;;;;;55;32;0;S;20
5008752;23/12/2023 12:00;23;32;55;85;75;27;0;SE;10
5008752;23/12/2023 18:00;;;;;85;23;0;W;0
5008752;24/12/2023 00:00;;;;;80;27;1;W;0
5008752;24/12/2023 06:00;;;;;60;33;0;S;20
5008752;24/12/2023 12:00;25;33;60;80;70;28;1;S;10
5008752;24/12/2023 18:00;;;;;80;25;1;S;0
5008576;18/12/2023 00:00;;;;;90;26;0;S;10
5008576;18/12/2023 03:00;;;;;80;31;0;S;10
5008576;18/12/2023 06:00;;;;;60;30;0;S;30
5008576;18/12/2023 09:00;;;;;60;31;95;S;30
5008576;18/12/2023 12:00;22;31;60;95;75;26;60;SW;20
5008576;18/12/2023 15:00;;;;;75;24;0;SW;10
5008576;18/12/2023 18:00;;;;;95;22;1;S;10
5008576;18/12/2023 21:00;;;;;95;22;1;S;10
5008576;19/12/2023 00:00;;;;;85;26;0;SW;10
5008576;19/12/2023 03:00;;;;;70;31;0;SW;20
5008576;19/12/2023 06:00;;;;;60;30;1;SW;30
5008576;19/12/2023 09:00;;;;;65;32;1;SW;30
5008576;19/12/2023 12:00;23;32;60;95;85;26;0;SW;20
5008576;19/12/2023 15:00;;;;;90;25;1;SW;10
5008576;19/12/2023 18:00;;;;;95;23;0;SW;10
5008576;19/12/2023 21:00;;;;;95;23;0;SW;10
5008576;20/12/2023 00:00;;;;;65;26;0;SW;10
5008576;20/12/2023 03:00;;;;;55;31;0;SE;20
5008576;20/12/2023 06:00;;;;;45;33;1;SE;20
5008576;20/12/2023 09:00;;;;;50;31;0;SE;10
5008576;20/12/2023 12:00;23;33;45;70;60;27;1;S;10
5008576;20/12/2023 15:00;;;;;65;25;0;S;10
5008576;20/12/2023 18:00;;;;;70;24;1;SW;10
5008576;20/12/2023 21:00;;;;;70;23;0;SW;10
5008576;21/12/2023 00:00;;;;;65;27;0;SW;0
5008576;21/12/2023 06:00;;;;;55;34;0;NE;10
5008576;21/12/2023 12:00;26;34;55;70;70;28;0;SW;10
5008576;21/12/2023 18:00;;;;;70;26;1;S;10
5008576;22/12/2023 00:00;;;;;70;28;0;S;0
5008576;22/12/2023 06:00;;;;;55;34;0;NE;10
5008576;22/12/2023 12:00;25;34;55;80;75;28;0;S;10
5008576;22/12/2023 18:00;;;;;80;25;1;S;10
5008576;23/12/2023 00:00;;;;;75;27;0;S;0
5008576;23/12/2023 06:00;;;;;55;34;1;N;0
5008576;23/12/2023 12:00;25;34;55;75;75;28;1;S;10
5008576;23/12/2023 18:00;;;;;75;25;1;S;10
5008576;24/12/2023 00:00;;;;;65;28;1;SE;0
5008576;24/12/2023 06:00;;;;;50;34;1;N;10
5008576;24/12/2023 12:00;25;34;50;80;75;28;1;SE;0
5008576;24/12/2023 18:00;;;;;80;25;1;S;0
5008387;18/12/2023 00:00;;;;;90;27;0;S;10
5008387;18/12/2023 03:00;;;;;60;32;0;S;10
5008387;18/12/2023 06:00;;;;;55;33;0;S;30
5008387;18/12/2023 09:00;;;;;55;33;3;S;30
5008387;18/12/2023 12:00;24;33;55;95;75;28;0;SW;20
5008387;18/12/2023 15:00;;;;;75;25;1;SW;10
5008387;18/12/2023 18:00;;;;;95;25;1;S;10
5008387;18/12/2023 21:00;;;;;95;24;1;S;10
5008387;19/12/2023 00:00;;;;;75;27;1;SW;10
5008387;19/12/2023 03:00;;;;;60;32;1;SW;20
5008387;19/12/2023 06:00;;;;;50;34;0;SW;30
5008387;19/12/2023 09:00;;;;;55;34;60;SW;30
5008387;19/12/2023 12:00;25;34;50;90;75;28;1;SW;20
5008387;19/12/2023 15:00;;;;;80;26;3;SW;10
5008387;19/12/2023 18:00;;;;;90;25;3;SW;10
5008387;19/12/2023 21:00;;;;;90;25;0;SW;10
5008387;20/12/2023 00:00;;;;;65;28;0;SW;10
5008387;20/12/2023 03:00;;;;;55;33;0;SE;20
5008387;20/12/2023 06:00;;;;;50;35;3;SE;20
5008387;20/12/2023 09:00;;;;;45;33;3;SE;10
5008387;20/12/2023 12:00;25;35;45;65;60;28;1;S;10
5008387;20/12/2023 15:00;;;;;55;27;1;S;10
5008387;20/12/2023 18:00;;;;;65;26;1;SW;10
5008387;20/12/2023 21:00;;;;;65;25;0;SW;10
5008387;21/12/2023 00:00;;;;;65;28;0;S;10
5008387;21/12/2023 06:00;;;;;40;36;0;NW;0
5008387;21/12/2023 12:00;26;36;40;75;75;28;1;NW;0
5008387;21/12/2023 18:00;;;;;70;26;1;S;0
5008387;22/12/2023 00:00;;;;;70;28;3;S;10
5008387;22/12/2023 06:00;;;;;60;32;1;N;10
5008387;22/12/2023 12:00;25;32;60;85;80;28;1;W;10
5008387;22/12/2023 18:00;;;;;85;25;1;W;0
5008387;23/12/2023 00:00;;;;;80;28;1;S;0
5008387;23/12/2023 06:00;;;;;60;34;3;N;0
5008387;23/12/2023 12:00;25;34;60;80;75;29;60;NW;10
5008387;23/12/2023 18:00;;;;;80;25;1;N;0
5008387;24/12/2023 00:00;;;;;80;28;1;SW;10
5008387;24/12/2023 06:00;;;;;55;34;60;N;0
5008387;24/12/2023 12:00;26;34;55;90;80;28;1;N;0
5008387;24/12/2023 18:00;;;;;90;26;3;W;10
5008500;18/12/2023 00:00;;;;;85;27;0;S;10
5008500;18/12/2023 03:00;;;;;55;34;0;S;10
5008500;18/12/2023 06:00;;;;;55;33;0;S;30
5008500;18/12/2023 09:00;;;;;55;31;95;S;30
5008500;18/12/2023 12:00;25;34;55;95;75;27;60;SW;20
5008500;18/12/2023 15:00;;;;;75;27;0;SW;10
5008500;18/12/2023 18:00;;;;;90;25;1;S;10
5008500;18/12/2023 21:00;;;;;95;25;1;SE;0
5008500;19/12/2023 00:00;;;;;75;28;0;SW;10
5008500;19/12/2023 03:00;;;;;60;34;1;SW;20
5008500;19/12/2023 06:00;;;;;55;34;1;SW;30
5008500;19/12/2023 09:00;;;;;60;34;95;SW;30
5008500;19/12/2023 12:00;25;34;55;90;80;29;1;SW;20
5008500;19/12/2023 15:00;;;;;85;27;1;SW;10
5008500;19/12/2023 18:00;;;;;90;25;0;SW;10
5008500;19/12/2023 21:00;;;;;90;25;0;SW;10
5008500;20/12/2023 00:00;;;;;70;28;0;SW;10
5008500;20/12/2023 03:00;;;;;50;34;0;SE;20
5008500;20/12/2023 06:00;;;;;50;37;1;SE;20
5008500;20/12/2023 09:00;;;;;40;35;0;SE;10
5008500;20/12/2023 12:00;25;37;40;70;50;30;1;S;10
5008500;20/12/2023 15:00;;;;;55;27;0;S;10
5008500;20/12/2023 18:00;;;;;65;26;1;SW;10
5008500;20/12/2023 21:00;;;;;70;25;0;SW;10
5008500;21/12/2023 00:00;;;;;70;29;0;N;0
5008500;21/12/2023 06:00;;;;;40;37;0;NW;10
5008500;21/12/2023 12:00;26;37;40;75;65;30;1;N;0
5008500;21/12/2023 18:00;;;;;75;26;1;NE;0
5008500;22/12/2023 00:00;;;;;75;29;1;SW;10
5008500;22/12/2023 06:00;;;;;50;37;0;N;0
5008500;22/12/2023 12:00;26;37;50;85;65;31;1;N;10
5008500;22/12/2023 18:00;;;;;85;26;1;SW;10
5008500;23/12/2023 00:00;;;;;85;28;1;N;0
5008500;23/12/2023 06:00;;;;;50;37;1;NW;10
5008500;23/12/2023 12:00;26;37;50;85;75;29;1;SW;0
5008500;23/12/2023 18:00;;;;;85;26;1;W;10
5008500;24/12/2023 00:00;;;;;80;28;1;N;0
5008500;24/12/2023 06:00;;;;;50;37;1;NE;10
5008500;24/12/2023 12:00;26;37;50;85;75;28;1;N;0
5008500;24/12/2023 18:00;;;;;85;26;1;N;0
5008246;18/12/2023 00:00;;;;;85;25;1;S;10
5008246;18/12/2023 03:00;;;;;65;30;1;S;10
5008246;18/12/2023 06:00;;;;;60;32;0;S;30
5008246;18/12/2023 09:00;;;;;60;31;3;S;30
5008246;18/12/2023 12:00;22;32;60;95;70;24;1;SW;20
5008246;18/12/2023 15:00;;;;;80;22;1;SW;10
5008246;18/12/2023 18:00;;;;;90;25;3;S;10
5008246;18/12/2023 21:00;;;;;95;22;4;NW;0
5008246;19/12/2023 00:00;;;;;75;25;3;SW;10
5008246;19/12/2023 03:00;;;;;60;30;1;SW;20
5008246;19/12/2023 06:00;;;;;60;33;3;SW;30
5008246;19/12/2023 09:00;;;;;65;29;0;SW;30
5008246;19/12/2023 12:00;23;33;60;90;85;26;0;SW;20
5008246;19/12/2023 15:00;;;;;90;23;1;SW;10
5008246;19/12/2023 18:00;;;;;85;24;1;SW;10
5008246;19/12/2023 21:00;;;;;85;24;3;SW;10
5008246;20/12/2023 00:00;;;;;75;26;1;SW;10
5008246;20/12/2023 03:00;;;;;55;30;1;SE;20
5008246;20/12/2023 06:00;;;;;55;31;1;E;20
5008246;20/12/2023 09:00;;;;;60;29;1;SE;10
5008246;20/12/2023 12:00;21;31;55;75;65;25;0;S;10
5008246;20/12/2023 15:00;;;;;65;23;0;S;10
5008246;20/12/2023 18:00;;;;;70;22;0;SW;10
5008246;20/12/2023 21:00;;;;;70;21;1;SW;10
5008246;21/12/2023 00:00;;;;;70;26;1;NW;0
5008246;21/12/2023 06:00;;;;;55;31;0;SW;10
5008246;21/12/2023 12:00;22;31;55;75;70;27;1;W;0
5008246;21/12/2023 18:00;;;;;75;22;3;NW;10
5008246;22/12/2023 00:00;;;;;80;26;1;N;0
5008246;22/12/2023 06:00;;;;;55;32;1;SW;10
5008246;22/12/2023 12:00;24;32;55;85;75;26;3;SW;0
5008246;22/12/2023 18:00;;;;;85;24;3;NW;0
5008246;23/12/2023 00:00;;;;;90;26;3;N;0
5008246;23/12/2023 06:00;;;;;55;33;0;S;10
5008246;23/12/2023 12:00;23;33;55;90;75;27;0;S;10
5008246;23/12/2023 18:00;;;;;80;23;0;NW;10
5008246;24/12/2023 00:00;;;;;80;26;1;N;0
5008246;24/12/2023 06:00;;;;;60;32;1;S;20
5008246;24/12/2023 12:00;24;32;60;85;75;27;1;S;0
5008246;24/12/2023 18:00;;;;;85;24;3;N;0
5008538;18/12/2023 00:00;;;;;95;19;0;S;10
5008538;18/12/2023 03:00;;;;;80;31;0;S;10
5008538;18/12/2023 06:00;;;;;60;30;0;S;30
5008538;18/12/2023 09:00;;;;;80;21;0;S;30
5008538;18/12/2023 12:00;16;31;60;95;90;19;0;SW;20
5008538;18/12/2023 15:00;;;;;90;17;0;SW;10
5008538;18/12/2023 18:00;;;;;95;20;1;S;10
5008538;18/12/2023 21:00;;;;;95;16;1;S;20
5008538;19/12/2023 00:00;;;;;80;26;0;S;10
5008538;19/12/2023 03:00;;;;;65;31;0;S;20
5008538;19/12/2023 06:00;;;;;55;31;1;S;30
5008538;19/12/2023 09:00;;;;;60;32;1;S;30
5008538;19/12/2023 12:00;20;32;55;85;80;27;1;S;20
5008538;19/12/2023 15:00;;;;;85;25;1;S;10
5008538;19/12/2023 18:00;;;;;85;20;0;S;10
5008538;19/12/2023 21:00;;;;;85;20;0;S;10
5008538;20/12/2023 00:00;;;;;60;27;0;SW;10
5008538;20/12/2023 03:00;;;;;45;32;0;SE;20
5008538;20/12/2023 06:00;;;;;45;35;0;SW;20
5008538;20/12/2023 09:00;;;;;40;33;0;SE;10
5008538;20/12/2023 12:00;24;35;40;70;55;27;0;S;10
5008538;20/12/2023 15:00;;;;;65;25;0;S;10
5008538;20/12/2023 18:00;;;;;70;24;1;SW;10
5008538;20/12/2023 21:00;;;;;70;24;0;SW;10
5008538;21/12/2023 00:00;;;;;65;27;0;SE;10
5008538;21/12/2023 06:00;;;;;35;35;0;E;10
5008538;21/12/2023 12:00;25;35;35;70;60;28;0;S;20
5008538;21/12/2023 18:00;;;;;70;25;1;S;10
5008538;22/12/2023 00:00;;;;;65;27;1;S;20
5008538;22/12/2023 06:00;;;;;45;34;0;NE;10
5008538;22/12/2023 12:00;25;34;45;75;65;28;0;S;20
5008538;22/12/2023 18:00;;;;;75;25;1;S;10
5008538;23/12/2023 00:00;;;;;70;27;1;S;20
5008538;23/12/2023 06:00;;;;;40;35;0;SE;20
5008538;23/12/2023 12:00;25;35;40;80;65;29;1;SE;10
5008538;23/12/2023 18:00;;;;;80;25;0;S;10
5008538;24/12/2023 00:00;;;;;70;27;1;SE;10
5008538;24/12/2023 06:00;;;;;35;35;1;E;10
5008538;24/12/2023 12:00;25;35;35;80;60;29;3;E;10
5008538;24/12/2023 18:00;;;;;80;25;3;SE;10
5008678;18/12/2023 00:00;;;;;85;25;0;S;10
5008678;18/12/2023 03:00;;;;;55;31;0;S;10
5008678;18/12/2023 06:00;;;;;55;33;3;S;30
5008678;18/12/2023 09:00;;;;;60;30;1;S;30
5008678;18/12/2023 12:00;22;33;55;90;75;26;60;SW;20
5008678;18/12/2023 15:00;;;;;85;24;1;SW;10
5008678;18/12/2023 18:00;;;;;90;25;3;S;10
5008678;18/12/2023 21:00;;;;;90;22;3;SW;20
5008678;19/12/2023 00:00;;;;;75;26;0;SW;10
5008678;19/12/2023 03:00;;;;;60;31;0;SW;20
5008678;19/12/2023 06:00;;;;;55;33;1;SW;30
5008678;19/12/2023 09:00;;;;;60;30;1;SW;30
5008678;19/12/2023 12:00;24;33;55;90;80;26;0;SW;20
5008678;19/12/2023 15:00;;;;;85;24;1;SW;10
5008678;19/12/2023 18:00;;;;;90;25;0;SW;10
5008678;19/12/2023 21:00;;;;;90;25;0;SW;10
5008678;20/12/2023 00:00;;;;;65;26;0;SW;10
5008678;20/12/2023 03:00;;;;;45;32;0;E;20
5008678;20/12/2023 06:00;;;;;45;33;1;SE;20
5008678;20/12/2023 09:00;;;;;50;31;0;SE;10
5008678;20/12/2023 12:00;23;33;45;75;60;26;0;S;10
5008678;20/12/2023 15:00;;;;;70;24;0;S;10
5008678;20/12/2023 18:00;;;;;75;24;1;SW;10
5008678;20/12/2023 21:00;;;;;70;23;0;SW;10
5008678;21/12/2023 00:00;;;;;65;27;0;SW;10
5008678;21/12/2023 06:00;;;;;50;32;0;N;0
5008678;21/12/2023 12:00;24;32;50;75;70;27;0;S;10
5008678;21/12/2023 18:00;;;;;75;24;0;SW;10
5008678;22/12/2023 00:00;;;;;70;27;0;SW;10
5008678;22/12/2023 06:00;;;;;55;32;1;N;10
5008678;22/12/2023 12:00;24;32;55;80;70;27;1;S;10
5008678;22/12/2023 18:00;;;;;80;24;0;SW;10
5008678;23/12/2023 00:00;;;;;70;27;0;S;10
5008678;23/12/2023 06:00;;;;;50;34;0;N;0
5008678;23/12/2023 12:00;24;34;50;70;65;28;1;W;0
5008678;23/12/2023 18:00;;;;;70;24;1;SW;10
5008678;24/12/2023 00:00;;;;;70;28;1;SW;10
5008678;24/12/2023 06:00;;;;;60;32;1;NW;10
5008678;24/12/2023 12:00;25;32;60;80;80;27;1;W;0
5008678;24/12/2023 18:00;;;;;80;25;1;SW;10
5008730;18/12/2023 00:00;;;;;85;25;1;S;10
5008730;18/12/2023 03:00;;;;;55;30;0;S;10
5008730;18/12/2023 06:00;;;;;50;33;0;S;30
5008730;18/12/2023 09:00;;;;;60;30;0;S;30
5008730;18/12/2023 12:00;23;33;50;95;75;26;0;SW;20
5008730;18/12/2023 15:00;;;;;75;25;60;SW;10
5008730;18/12/2023 18:00;;;;;90;25;1;S;10
5008730;18/12/2023 21:00;;;;;95;23;1;S;10
5008730;19/12/2023 00:00;;;;;80;25;1;SW;10
5008730;19/12/2023 03:00;;;;;65;30;0;SW;20
5008730;19/12/2023 06:00;;;;;50;33;1;SW;30
5008730;19/12/2023 09:00;;;;;55;33;1;SW;30
5008730;19/12/2023 12:00;24;33;50;90;80;27;1;SW;20
5008730;19/12/2023 15:00;;;;;85;25;3;SW;10
5008730;19/12/2023 18:00;;;;;90;24;3;SW;10
5008730;19/12/2023 21:00;;;;;90;24;0;SW;10
5008730;20/12/2023 00:00;;;;;70;25;0;SW;10
5008730;20/12/2023 03:00;;;;;50;30;0;SE;20
5008730;20/12/2023 06:00;;;;;50;33;0;SW;20
5008730;20/12/2023 09:00;;;;;45;32;0;SE;10
5008730;20/12/2023 12:00;23;33;45;75;70;26;0;S;10
5008730;20/12/2023 15:00;;;;;75;25;1;S;10
5008730;20/12/2023 18:00;;;;;75;24;1;SW;10
5008730;20/12/2023 21:00;;;;;75;23;0;SW;10
5008730;21/12/2023 00:00;;;;;70;26;1;S;10
5008730;21/12/2023 06:00;;;;;50;33;0;N;0
5008730;21/12/2023 12:00;24;33;50;90;80;27;0;N;10
5008730;21/12/2023 18:00;;;;;90;24;3;SW;0
5008730;22/12/2023 00:00;;;;;75;27;1;S;10
5008730;22/12/2023 06:00;;;;;55;33;1;E;10
5008730;22/12/2023 12:00;24;33;55;100;80;27;60;N;10
5008730;22/12/2023 18:00;;;;;100;24;60;SW;0
5008730;23/12/2023 00:00;;;;;90;26;1;S;10
5008730;23/12/2023 06:00;;;;;75;30;1;NE;20
5008730;23/12/2023 12:00;24;30;75;100;85;27;60;NW;0
5008730;23/12/2023 18:00;;;;;100;24;3;NW;0
5008730;24/12/2023 00:00;;;;;95;26;60;S;0
5008730;24/12/2023 06:00;;;;;80;29;60;N;10
5008730;24/12/2023 12:00;24;29;80;100;85;26;1;N;0
5008730;24/12/2023 18:00;;;;;100;24;3;NW;0
5008358;18/12/2023 00:00;;;;;90;27;1;S;10
5008358;18/12/2023 03:00;;;;;65;32;1;S;10
5008358;18/12/2023 06:00;;;;;55;35;0;S;30
5008358;18/12/2023 09:00;;;;;60;31;3;S;30
5008358;18/12/2023 12:00;25;35;55;95;70;29;60;SW;20
5008358;18/12/2023 15:00;;;;;75;27;0;SW;10
5008358;18/12/2023 18:00;;;;;95;25;60;S;10
5008358;18/12/2023 21:00;;;;;95;25;1;S;0
5008358;19/12/2023 00:00;;;;;80;28;1;SW;10
5008358;19/12/2023 03:00;;;;;65;33;1;SW;20
5008358;19/12/2023 06:00;;;;;50;35;0;SW;30
5008358;19/12/2023 09:00;;;;;55;33;3;SW;30
5008358;19/12/2023 12:00;25;35;50;90;75;29;0;SW;20
5008358;19/12/2023 15:00;;;;;80;26;1;SW;10
5008358;19/12/2023 18:00;;;;;90;25;3;SW;10
5008358;19/12/2023 21:00;;;;;90;25;1;SW;10
5008358;20/12/2023 00:00;;;;;75;28;1;SW;10
5008358;20/12/2023 03:00;;;;;55;33;0;E;20
5008358;20/12/2023 06:00;;;;;45;35;3;E;20
5008358;20/12/2023 09:00;;;;;50;33;0;SE;10
